"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2255844";"Fatura";"2025";"4";"5917";"FERNANDO DUEIRE";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"0005039843";"2025-04-02";"Companhia Aérea: Aerotur Serviços, Localizador: QW9KRA. Passageiros: BRUNO MAIA DE AZEVEDO SILVA (Matrícula 200612, COMISSIONADO), Voo: 4302 - REC/BSB - 07/04/25; ";"2334,79"
"2255845";"Fatura";"2025";"4";"5917";"FERNANDO DUEIRE";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2227518002";"2025-04-09";"Companhia Aérea: Aerotur Serviços, Localizador: WHKANK. Passageiros: PATRICIA NOBLAT TORRES GALINDO (Matrícula 344373, COMISSIONADO), Voo: 3425 - REC/BSB - 21/04/25; ";"1497,89"
"2255843";"Fatura";"2025";"4";"5917";"FERNANDO DUEIRE";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2227801095";"2025-04-11";"Companhia Aérea: Aerotur Serviços, Localizador: JICAXD. Passageiros: PATRICIA NOBLAT TORRES GALINDO (Matrícula 344373, COMISSIONADO), Voo: 3123 - REC/BSB - 22/04/25; ";"1487,49"
"2256723";"Fatura";"2025";"4";"5917";"FERNANDO DUEIRE";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2229879998";"2025-04-28";"Companhia Aérea: Aerotur Serviços, Localizador: WBTUUA. Passageiros: ARISTEU DE OLIVEIRA PLÁCIDO JUNIOR (Matrícula 201987, COMISSIONADO), Voo: 3425 - REC/BSB - 26/05/25; ";"513,64"
"2256724";"Fatura";"2025";"4";"5917";"FERNANDO DUEIRE";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2229880053";"2025-04-28";"Companhia Aérea: Aerotur Serviços, Localizador: WNSSGK. Passageiros: ARISTEU DE OLIVEIRA PLÁCIDO JUNIOR (Matrícula 201987, COMISSIONADO), Voo: 3402 - BSB/REC - 22/05/25; ";"1064,21"
"2256704";"Boleto";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"22.257.127/0001-23";"ADMINISTRADORA DE CONDOMINIOS ACTA LTDA";"10232";"2025-04-17";;"2070,00"
"2257367";"Boleto";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.573.796/0001-66";"Allianz Seguros S/A";"5177202441180128239";"2024-11-01";;"38,25"
"2259061";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0009-14";"Claro NXT Telecomunicações SA";"0005128646";"2025-05-16";;"459,01"
"2257492";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.835.932/0001-08";"Companhia Energetica de Pernambuco";"359766153";"2025-05-19";;"337,39"
"2257491";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.835.932/0001-08";"Companhia Energetica de Pernambuco";"359873888";"2025-05-19";;"440,78"
"2257490";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.835.932/0001-08";"Companhia Energetica de Pernambuco";"359951360";"2025-05-19";;"444,61"
"2257487";"Recibo";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"195.***.***-49";"Frederico de Melo Tavares de Lima";"052601";"2025-05-26";;"5036,00"
"2256700";"Cupom Fiscal";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.565.000/0001-92";"Prefeitura do Recife";"050801";"2025-05-08";;"207,47"
"2256702";"Cupom Fiscal";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.565.000/0001-92";"Prefeitura do Recife";"050803";"2025-05-08";;"216,98"
"2256701";"Cupom Fiscal";"2025";"5";"5917";"FERNANDO DUEIRE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.565.000/0001-92";"Prefeitura do Recife";"050802";"2025-05-08";;"221,72"
"2257488";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"75.315.333/0228-54";"Atacadao S.A";"276899";"2025-05-25";;"509,40"
"2256711";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.616.079/0001-05";"COMERCIAL PARANHOS LTDA";"000.006.793";"2025-05-13";;"180,00"
"2259046";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.387.034/0001-31";"Conecte Serviços de Teleinformática LTDA";"00023312";"2025-06-09";;"42,00"
"2257370";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01.935.632/0001-00";"EDITORA FOLHA DE PERNAMBUCO LTDA";"000.040.115";"2025-04-01";;"37,50"
"2259048";"Fatura";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"38.732.347/0001-00";"Exata Terceirização de Impressão";"01775";"2025-06-02";;"520,00"
"2257498";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10.779.833/0001-56";"Medical Mercantil de Aparelhagem Médica LTDA";"375965";"2025-05-22";;"57,00"
"2256710";"Nota Fiscal Eletrônica";"2025";"5";"5917";"FERNANDO DUEIRE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"24.073.256/0001-97";"MN CARRILHO & ALVES LTDA -Livraria Ideia Fixa";"196742";"2025-05-06";;"526,38"
"2266364";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245634689";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: JKJQZQ. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3760 - BSB/MCZ - 11/09/25; ";"1155,77"
"2266362";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245637608";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: IZBJQT. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3760 - BSB/MCZ - 25/09/25; ";"1155,77"
"2266377";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245736562";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: YGRKFL. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3007 - BSB/CGH - 14/08/25; ";"1990,49"
"2266352";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143350155";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: CRSBTG. Passageiros: NAPOLEÃO PORTELA DE MORAIS NETO (Matrícula 405260, COMISSIONADO), Voo: 1999 - MCZ/BSB - 19/08/25; ";"2326,01"
"2266359";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245653493";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: GGPPYN. Passageiros: NAPOLEÃO PORTELA DE MORAIS NETO (Matrícula 405260, COMISSIONADO), Voo: 3760 - BSB/MCZ - 14/08/25; ";"2496,79"
"2266353";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245638521";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: DOMTJW. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3761 - MCZ/BSB - 29/09/25; ";"2665,88"
"2266363";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245638006";"2025-08-13";"Companhia Aérea: Aerotur Serviços, Localizador: JICGAF. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3761 - MCZ/BSB - 22/09/25; ";"2994,81"
"2266370";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245809655";"2025-08-14";"Companhia Aérea: Aerotur Serviços, Localizador: OJLRUW. Passageiros: SERGIO BALABAN (Matrícula 218021, COMISSIONADO), Voo: 3402 - BSB/REC - 31/08/25; ";"1017,16"
"2266375";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"0005089618";"2025-08-14";"Companhia Aérea: Aerotur Serviços, Localizador: WQNNRX. Passageiros: SERGIO BALABAN (Matrícula 218021, COMISSIONADO), Voo: 4302 - REC/BSB - 01/09/25; ";"1885,79"
"2266371";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2245809441";"2025-08-14";"Companhia Aérea: Aerotur Serviços, Localizador: OJTEKV. Passageiros: SERGIO BALABAN (Matrícula 218021, COMISSIONADO), Voo: 3761 - MCZ/BSB - 08/09/25; ";"2959,03"
"2267312";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143660434";"2025-08-18";"Companhia Aérea: Aerotur Serviços, Localizador: QPVBMN. Passageiros: NAPOLEÃO PORTELA DE MORAIS NETO (Matrícula 405260, COMISSIONADO), Voo: 1999 - MCZ/BSB - 18/08/25; ";"943,98"
"2267309";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246365880";"2025-08-18";"Companhia Aérea: Aerotur Serviços, Localizador: NSMCQZ. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3010 - CGH/BSB - 19/08/25; ";"2003,56"
"2267301";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143695685";"2025-08-18";"Companhia Aérea: Aerotur Serviços, Localizador: IMUAOH. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 1430 - CGH/BSB - 19/08/25; ";"2212,39"
"2267303";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246642938";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: LWYGRZ. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3760 - BSB/MCZ - 30/10/25; ";"30,96"
"2267314";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246687139";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: SYUZCO. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3761 - MCZ/BSB - 13/10/25; ";"138,97"
"2267315";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246632367";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: UQZPPK. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3760 - BSB/MCZ - 02/10/25; ";"227,62"
"2267313";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246617374";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: SEKNBJ. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3761 - MCZ/BSB - 06/10/25; ";"405,39"
"2267304";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246665070";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: LXFHKE. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3760 - BSB/MCZ - 09/10/25; ";"415,16"
"2267295";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143829044";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: FVJYAZ. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 1996 - BSB/MCZ - 16/10/25; ";"1167,64"
"2267308";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143828273";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: NILREX. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 1996 - BSB/MCZ - 23/10/25; ";"1604,14"
"2267317";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2143811501";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: WQXANO. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 1447 - BSB/CGH - 21/08/25; ";"2182,72"
"2267300";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246648217";"2025-08-20";"Companhia Aérea: Aerotur Serviços, Localizador: IFRASC. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3011 - BSB/CGH - 21/08/25; ";"2827,96"
"2267316";"Fatura";"2025";"8";"6345";"FERNANDO FARIAS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2246791204";"2025-08-21";"Companhia Aérea: Aerotur Serviços, Localizador: WILHGL. Passageiros: FERNANDO LOPES DE FARIAS (Matrícula 400595, PARLAMENTAR), Voo: 3761 - MCZ/BSB - 20/10/25; ";"493,93"
"2269096";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.566.285/0001-10";"AUTO POSTO JARDIM GUARANY LTDA.";"001483964";"2025-09-30";;"200,11"
"2269085";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.349.667/0001-43";"GASLAB POSTO DE REVENDA DE GAS NATURAL LTDA.";"527870";"2025-09-15";;"165,12"
"2269149";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.349.667/0001-43";"GASLAB POSTO DE REVENDA DE GAS NATURAL LTDA.";"535983";"2025-09-24";;"173,02"
"2272342";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.061.719/0001-68";"REDE PETROGAS COMERCIO DE COMBUSTIVEIS SA";"393932";"2025-09-30";;"298,59"
"2267601";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34.072.494/0001-31";"REDE VIA EXPRESSA KENNEDY DE COMÉRCIO DE COMBUSTÍVEIS LTDA.";"000013865";"2025-09-05";;"166,68"
"2268095";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34.072.494/0001-31";"REDE VIA EXPRESSA KENNEDY DE COMÉRCIO DE COMBUSTÍVEIS LTDA.";"15956";"2025-09-18";;"185,49"
"2268093";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.469.172/0022-92";"SENAC (RESTAURANTE SENADO FEDERAL)";"000002411";"2025-09-09";;"82,00"
"2268094";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.469.172/0022-92";"SENAC (RESTAURANTE SENADO FEDERAL)";"000001938";"2025-09-10";;"88,25"
"2267602";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.469.172/0022-92";"SENAC (RESTAURANTE SENADO FEDERAL)";"000001619";"2025-09-16";;"87,00"
"2269093";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.469.172/0022-92";"SENAC (RESTAURANTE SENADO FEDERAL)";"000002189";"2025-09-24";;"87,00"
"2268097";"Recibo";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.031.708/0001-00";"SINPE TAXI";"1644-A";"2025-09-23";;"100,00"
"2269091";"Nota Fiscal Eletrônica";"2025";"9";"345";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"42.836.840/0001-39";"TROVÃO POSTO E CONVENIENCIA LTDA.";"1116353";"2025-09-19";;"160,83"
"2271090";"Fatura";"2025";"9";"345";"FLÁVIO ARNS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2250635165";"2025-09-16";"Companhia Aérea: Aerotur Serviços, Localizador: FUXTAO. Passageiros: FLAVIO JOSE ARNS (Matrícula 161369, PARLAMENTAR), Voo: 3774 - BSB/CWB - 24/09/25; ";"2232,77"
"2271092";"Fatura";"2025";"9";"345";"FLÁVIO ARNS";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2145501848";"2025-09-16";"Companhia Aérea: Aerotur Serviços, Localizador: LIBGPH. Passageiros: FLAVIO JOSE ARNS (Matrícula 161369, PARLAMENTAR), Voo: 1757 - CWB/BSB - 22/09/25; ";"2740,31"
"2273025";"Fatura";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0224-69";"CLARO - S. A.";"2510927782647";"2025-10-09";;"32,98"
"2273026";"Fatura";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0017-24";"CLARO NXT TELECOMUNICAÇÕES S.A.";"0022987915";"2025-10-16";;"154,90"
"2273023";"Fatura";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.368.898/0001-06";"COPEL DISTRIBUIDORA S.A.";"1238612";"2025-10-27";;"187,64"
"2273033";"Boleto";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"20.549.966/0001-90";"GR9 ASSESSORIA COMERCIAL & IMOBILIARIA LTDA. ME";"003";"2025-10-28";;"171,67"
"2273027";"Boleto";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"20.549.966/0001-90";"GR9 ASSESSORIA COMERCIAL & IMOBILIARIA LTDA. ME";"001";"2025-10-28";;"7540,54"
"2273015";"Nota Fiscal Eletrônica";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"26.786.885/0001-90";"GUARDA SERVIÇOS DE MONITORAMENTO E SEGURANÇA ELETRONICA LTDA";"13439";"2025-10-20";;"153,70"
"2273408";"Boleto";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.417.005/0001-86";"Município de Curitiba - PR";"0002";"2025-10-28";;"643,83"
"2273001";"Nota Fiscal Eletrônica";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.777.342/0001-37";"RUTHBELIA ADELMIRA LEIVA FERNANDEZ";"107";"2025-10-16";;"550,00"
"2273021";"Fatura";"2025";"10";"345";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.484.013/0001-45";"SANEPAR - COMPANHIA DE SANEAMENTO DO PARANÁ";"00166391";"2025-10-24";;"218,84"
